3|(object_1 GREEN CYLINDER,)|at the end of the table at the right side|at the end of the table at the right side|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "table"\n            RelationLandmarkPhrase\n              Relation "at"\n              ReferringExpression\n                Article "the"\n                AdjectiveNounPhrase\n                  AdjectivePhrase\n                    OrientationAdjective\n                      Direction "right"\n                  Noun "side"\n'|
5|(object_2 PURPLE SPHERE,)|is next to the green square| next to the green square|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "square"\n'|
4|(object_1 RED SPHERE,)|located in the middle of the table, next to the orange object| in the middle of the table, next to the orange object|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "orange"\n      Noun "object"\n'|
1|(object_3 ORANGE BOX,)|in the middle|in the middle|'RelationLandmarkPhrase\n  OnRelation "in"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "middle"\n'|
5|(object_1 YELLOW SPHERE,)|near the end of the table|near the end of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_3 ORANGE CYLINDER,)|on the left corner on the table|on the left corner on the table|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        OnRelation "on"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_2 ORANGE CYLINDER,)|in the middle of the table next to the blue ball|in the middle of the table next to the blue ball|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "table"\n            RelationLandmarkPhrase\n              Relation "next to"\n              ReferringExpression\n                Article "the"\n                AdjectiveNounPhrase\n                  AdjectivePhrase\n                    Adjective "blue"\n                  Noun "ball"\n'|
5|(object_5 GREEN BOX,)|directly to the left of the purple ball| to the left of the purple ball|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "purple"\n      Noun "ball"\n'|
1|(object_5 PURPLE BOX,)|towards the far end of the table|towards the far end of the table|'RelationLandmarkPhrase\n  Relation "towards"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_3 ORANGE CYLINDER,)|near the far end of the table and towards the left|near the far end of the table and towards the left|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_1 BLUE SPHERE,)|next to an orange cylinder on the table|next to an orange cylinder on the table|'RelationLandmarkPhrase\n  Relation "next to"\n  ExtrinsicReferringExpression\n    Article "an"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          Adjective "orange"\n        Noun "cylinder"\n      RelationLandmarkPhrase\n        OnRelation "on"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
5|(object_2 PURPLE SPHERE,)|next to a green cube|next to a green cube|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "a"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "cube"\n'|
2|(object_3 PURPLE BOX,)|near the middle of the table|near the middle of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
4|(object_1 RED SPHERE,)|to the right of the orange circle and between the yellow rectangles|to the right of the orange circle and between the yellow rectangles|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "right"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "orange"\n      Noun "circle"\n'|
4|(object_4 YELLOW BOX,)|lying on the side| on the side|'RelationLandmarkPhrase\n  OnRelation "on"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "side"\n'|
5|(object_2 PURPLE SPHERE,)|it is next to the green box| next to the green box|'RelationLandmarkPhrase\n  Relation "next to"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "box"\n'|
1|(object_1 BLUE SPHERE,)|on the near side of the table next to an orange cylinder|on the near side of the table next to an orange cylinder|'RelationLandmarkPhrase\n  OnRelation "on"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "near"\n        Noun "side"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            NounPhrase\n              Noun "table"\n            RelationLandmarkPhrase\n              Relation "next to"\n              ReferringExpression\n                Article "an"\n                AdjectiveNounPhrase\n                  AdjectivePhrase\n                    Adjective "orange"\n                  Noun "cylinder"\n'|
3|(object_3 ORANGE CYLINDER,)|located at the back left of the table, behind a small blue cylinder and green cube| at the back left of the table, behind a blue cylinder and green cube|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "a"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "cylinder"\n'|
3|(object_3 ORANGE CYLINDER,)|placed at the end of the table| at the end of the table|'RelationLandmarkPhrase\n  Relation "at"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      NounPhrase\n        Noun "end"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_1 YELLOW BOX,)|placed in the left corner of the table| in the left corner of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
2|(object_4 GREEN BOX,)|near the back edge of the table|near the back edge of the table|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "back"\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
4|(object_5 YELLOW BOX,)|located above the red ball| above the red ball|'RelationLandmarkPhrase\n  Relation "above"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "red"\n      Noun "ball"\n'|
1|(object_4 PINK BOX,)|in the middle but also on the upper part of the table|in the middle but also on the upper part of the table|'RelationLandmarkPhrase\n  OnRelation "in"\n  ReferringExpression\n    Article "the"\n    NounPhrase\n      Noun "middle"\n'|
5|(object_3 BLUE BOX,)|next to a yellow sphere near the far edge of the table|next to a yellow sphere near the far edge of the table|'RelationLandmarkPhrase\n  Relation "next to"\n  ExtrinsicReferringExpression\n    Article "a"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          Adjective "yellow"\n        Noun "sphere"\n      RelationLandmarkPhrase\n        Relation "near"\n        ExtrinsicReferringExpression\n          Article "the"\n          RelationNounPhrase\n            AdjectiveNounPhrase\n              AdjectivePhrase\n                OrientationAdjective\n                  Direction "far"\n              Noun "edge"\n            RelationLandmarkPhrase\n              PartOfRelation\n                BelongingTag "of"\n              ReferringExpression\n                Article "the"\n                NounPhrase\n                  Noun "table"\n'|
5|(object_4 PURPLE BOX,)|near the front edge of the table, towards the center|near the front edge of the table, towards the center|'RelationLandmarkPhrase\n  Relation "near"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "front"\n        Noun "edge"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
1|(object_4 PINK BOX,)|positioned in the top middle of the table and two squares are in the right  top and bottom| in the top middle of the table and two squares are in the right  top and bottom|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        AdjectivePhrase\n          OrientationAdjective\n            Direction "top"\n        Noun "middle"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|
3|(object_3 ORANGE CYLINDER,)|in the far left corner of the table, behind the blue circle and to the left of the green circle|in the far left corner of the table, behind the blue circle and to the left of the green circle|'RelationLandmarkPhrase\n  OnRelation "in"\n  ExtrinsicReferringExpression\n    Article "the"\n    RelationNounPhrase\n      AdjectiveNounPhrase\n        TwoAdjectivePhrase\n          OrientationAdjective\n            Direction "far"\n          OrientationAdjective\n            Direction "left"\n        Noun "corner"\n      RelationLandmarkPhrase\n        PartOfRelation\n          BelongingTag "of"\n        ReferringExpression\n          Article "the"\n          NounPhrase\n            Noun "table"\n'|'RelationLandmarkPhrase\n  Relation "behind"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "blue"\n      Noun "circle"\n'|'RelationLandmarkPhrase\n  OrientationRelation\n    DestinationTag "to"\n    Article "the"\n    Direction "left"\n    BelongingTag "of"\n  ReferringExpression\n    Article "the"\n    AdjectiveNounPhrase\n      AdjectivePhrase\n        Adjective "green"\n      Noun "circle"\n'|
